"Index","Open","High","Low","Close","Volume"
2015-07-15 10:49:00,210.89,210.91,210.88,210.91,403
2015-07-15 10:50:00,210.9,210.91,210.88,210.9,481
2015-07-15 10:51:00,210.9,210.92,210.88,210.91,499
2015-07-15 10:52:00,210.91,210.91,210.87,210.88,726
2015-07-15 10:53:00,210.88,210.92,210.88,210.92,592
2015-07-15 10:54:00,210.92,210.92,210.86,210.89,898
2015-07-15 10:55:00,210.89,210.92,210.87,210.91,1044
2015-07-15 10:56:00,210.9,210.92,210.87,210.9,585
2015-07-15 10:57:00,210.9,210.9,210.87,210.87,411
2015-07-15 10:58:00,210.88,210.88,210.87,210.88,377
2015-07-15 10:59:00,210.87,210.92,210.87,210.92,487
2015-07-15 11:00:00,210.92,210.92,210.88,210.89,1004
2015-07-15 11:01:00,210.88,210.89,210.88,210.88,164
2015-07-15 11:02:00,210.88,210.89,210.84,210.87,1459
2015-07-15 11:03:00,210.88,210.9,210.87,210.88,448
2015-07-15 11:04:00,210.87,210.93,210.86,210.92,1389
2015-07-15 11:05:00,210.93,210.94,210.92,210.93,632
2015-07-15 11:06:00,210.93,210.94,210.88,210.9,569
2015-07-15 11:07:00,210.9,210.91,210.87,210.87,217
2015-07-15 11:08:00,210.87,210.92,210.85,210.91,542
2015-07-15 11:09:00,210.92,210.93,210.91,210.92,430
2015-07-15 11:10:00,210.92,210.94,210.9,210.92,472
2015-07-15 11:11:00,210.92,210.94,210.92,210.93,562
2015-07-15 11:12:00,210.94,210.96,210.92,210.92,720
2015-07-15 11:13:00,210.93,210.94,210.92,210.93,394
2015-07-15 11:14:00,210.93,210.94,210.92,210.94,224
2015-07-15 11:15:00,210.94,210.94,210.87,210.88,724
2015-07-15 11:16:00,210.87,210.91,210.86,210.87,1032
2015-07-15 11:17:00,210.88,210.91,210.87,210.91,301
2015-07-15 11:18:00,210.9,210.99,210.89,210.98,1553
2015-07-15 11:19:00,210.97,211,210.96,210.97,1046
2015-07-15 11:20:00,210.96,210.97,210.94,210.96,465
2015-07-15 11:21:00,210.96,211,210.95,210.98,340
2015-07-15 11:22:00,210.98,210.99,210.96,210.97,395
2015-07-15 11:23:00,210.97,211,210.96,210.97,586
2015-07-15 11:24:00,210.97,210.99,210.96,210.97,322
2015-07-15 11:25:00,210.97,210.98,210.95,210.97,464
2015-07-15 11:26:00,210.97,210.97,210.89,210.91,1302
2015-07-15 11:27:00,210.91,210.94,210.91,210.92,278
2015-07-15 11:28:00,210.91,210.92,210.89,210.89,471
2015-07-15 11:29:00,210.9,210.94,210.89,210.93,760
2015-07-15 11:30:00,210.93,210.93,210.89,210.9,473
2015-07-15 11:31:00,210.9,210.91,210.84,210.86,885
2015-07-15 11:32:00,210.87,210.89,210.79,210.79,1877
2015-07-15 11:33:00,210.8,210.81,210.78,210.78,2294
2015-07-15 11:34:00,210.79,210.79,210.75,210.75,1789
2015-07-15 11:35:00,210.75,210.77,210.63,210.67,4764
2015-07-15 11:36:00,210.66,210.68,210.58,210.58,2491
2015-07-15 11:37:00,210.58,210.62,210.55,210.57,5567
2015-07-15 11:38:00,210.58,210.6,210.54,210.59,3056
2015-07-15 11:39:00,210.6,210.63,210.58,210.62,2458
2015-07-15 11:40:00,210.62,210.66,210.61,210.64,1884
2015-07-15 11:41:00,210.64,210.64,210.6,210.61,2583
2015-07-15 11:42:00,210.62,210.62,210.38,210.43,5334
2015-07-15 11:43:00,210.44,210.47,210.34,210.36,4873
2015-07-15 11:44:00,210.35,210.45,210.35,210.35,3481
2015-07-15 11:45:00,210.36,210.36,210.26,210.33,4919
2015-07-15 11:46:00,210.33,210.34,210.2,210.22,9988
2015-07-15 11:47:00,210.22,210.26,210.15,210.18,8112
2015-07-15 11:48:00,210.17,210.29,210.17,210.26,4464
2015-07-15 11:49:00,210.27,210.29,210.24,210.27,2609
2015-07-15 11:50:00,210.27,210.27,210.2,210.2,2173
2015-07-15 11:51:00,210.2,210.27,210.17,210.24,3505
2015-07-15 11:52:00,210.24,210.24,210.09,210.14,4738
2015-07-15 11:53:00,210.14,210.21,210.12,210.2,4016
2015-07-15 11:54:00,210.19,210.22,210.12,210.13,2969
2015-07-15 11:55:00,210.13,210.15,210.07,210.1,3422
2015-07-15 11:56:00,210.1,210.1,210.06,210.1,1797
2015-07-15 11:57:00,210.11,210.16,210.04,210.16,2919
2015-07-15 11:58:00,210.16,210.23,210.15,210.22,3771
2015-07-15 11:59:00,210.22,210.28,210.19,210.27,2624
2015-07-15 12:00:00,210.27,210.3,210.22,210.23,2727
2015-07-15 12:01:00,210.22,210.28,210.22,210.26,1914
2015-07-15 12:02:00,210.25,210.33,210.23,210.32,2120
2015-07-15 12:03:00,210.32,210.41,210.3,210.4,2917
2015-07-15 12:04:00,210.4,210.41,210.35,210.35,3241
2015-07-15 12:05:00,210.36,210.39,210.3,210.38,1665
2015-07-15 12:06:00,210.38,210.4,210.34,210.34,1312
2015-07-15 12:07:00,210.35,210.35,210.29,210.31,1543
2015-07-15 12:08:00,210.32,210.33,210.23,210.28,2969
2015-07-15 12:09:00,210.28,210.3,210.23,210.24,3962
2015-07-15 12:10:00,210.24,210.27,210.2,210.27,2136
2015-07-15 12:11:00,210.27,210.33,210.26,210.3,2623
2015-07-15 12:12:00,210.31,210.35,210.29,210.34,2029
2015-07-15 12:13:00,210.32,210.38,210.2,210.22,6868
2015-07-15 12:14:00,210.21,210.32,210.21,210.3,2253
2015-07-15 12:15:00,210.29,210.31,210.27,210.28,1084
2015-07-15 12:16:00,210.29,210.36,210.27,210.35,5705
2015-07-15 12:17:00,210.34,210.4,210.25,210.34,3771
2015-07-15 12:18:00,210.34,210.38,210.32,210.33,1577
2015-07-15 12:19:00,210.32,210.37,210.32,210.36,796
2015-07-15 12:20:00,210.35,210.37,210.33,210.35,1894
2015-07-15 12:21:00,210.35,210.36,210.23,210.24,2589
2015-07-15 12:22:00,210.24,210.26,210.2,210.23,2095
2015-07-15 12:23:00,210.24,210.25,210.17,210.22,1776
2015-07-15 12:24:00,210.22,210.25,210.21,210.24,1013
2015-07-15 12:25:00,210.24,210.26,210.19,210.23,2240
2015-07-15 12:26:00,210.24,210.35,210.23,210.32,1527
2015-07-15 12:27:00,210.31,210.37,210.24,210.35,1497
2015-07-15 12:28:00,210.34,210.41,210.33,210.37,2438
2015-07-15 12:29:00,210.37,210.46,210.37,210.45,4998
2015-07-15 12:30:00,210.45,210.45,210.36,210.4,3102
2015-07-15 12:31:00,210.4,210.46,210.4,210.45,2871
2015-07-15 12:32:00,210.44,210.63,210.42,210.51,9136
2015-07-15 12:33:00,210.51,210.53,210.46,210.51,4946
2015-07-15 12:34:00,210.5,210.58,210.49,210.56,2607
2015-07-15 12:35:00,210.57,210.59,210.47,210.51,3783
2015-07-15 12:36:00,210.51,210.52,210.47,210.49,886
2015-07-15 12:37:00,210.48,210.52,210.46,210.52,2433
2015-07-15 12:38:00,210.51,210.66,210.5,210.53,9615
2015-07-15 12:39:00,210.53,210.54,210.49,210.5,3450
2015-07-15 12:40:00,210.5,210.53,210.46,210.48,5143
2015-07-15 12:41:00,210.47,210.48,210.37,210.41,5590
2015-07-15 12:42:00,210.41,210.44,210.39,210.43,3043
2015-07-15 12:43:00,210.42,210.44,210.39,210.41,1629
2015-07-15 12:44:00,210.41,210.45,210.36,210.43,4726
2015-07-15 12:45:00,210.44,210.44,210.37,210.4,3405
2015-07-15 12:46:00,210.39,210.42,210.33,210.35,4795
2015-07-15 12:47:00,210.34,210.38,210.33,210.34,3127
2015-07-15 12:48:00,210.34,210.4,210.32,210.39,2302
2015-07-15 12:49:00,210.39,210.42,210.37,210.41,3688
2015-07-15 12:50:00,210.4,210.44,210.39,210.44,4281
2015-07-15 12:51:00,210.44,210.56,210.43,210.54,5412
2015-07-15 12:52:00,210.54,210.54,210.48,210.51,3792
2015-07-15 12:53:00,210.51,210.57,210.5,210.55,3834
2015-07-15 12:54:00,210.54,210.64,210.53,210.63,9624
2015-07-15 12:55:00,210.64,210.64,210.52,210.52,5965
2015-07-15 12:56:00,210.52,210.6,210.52,210.59,3477
2015-07-15 12:57:00,210.58,210.6,210.48,210.52,5939
2015-07-15 12:58:00,210.52,210.55,210.45,210.47,4915
2015-07-15 12:59:00,210.47,210.64,210.46,210.63,18730
2015-07-15 13:00:00,210.62,210.66,210.51,210.57,65468
2015-07-16 06:30:00,211.87,211.92,211.8,211.82,8029
2015-07-16 06:31:00,211.82,211.86,211.75,211.81,4173
2015-07-16 06:32:00,211.8,211.81,211.72,211.75,5593
2015-07-16 06:33:00,211.74,211.84,211.71,211.82,3641
2015-07-16 06:34:00,211.82,211.84,211.75,211.78,2993
2015-07-16 06:35:00,211.78,211.79,211.68,211.73,4062
2015-07-16 06:36:00,211.72,211.77,211.64,211.71,4196
2015-07-16 06:37:00,211.71,211.78,211.68,211.68,2811
2015-07-16 06:38:00,211.69,211.72,211.6,211.64,3423
2015-07-16 06:39:00,211.65,211.71,211.61,211.66,2510
2015-07-16 06:40:00,211.66,211.7,211.61,211.62,3033
2015-07-16 06:41:00,211.62,211.78,211.61,211.77,3857
2015-07-16 06:42:00,211.78,211.82,211.72,211.76,3200
2015-07-16 06:43:00,211.76,211.81,211.73,211.74,2505
2015-07-16 06:44:00,211.74,211.84,211.7,211.84,3181
2015-07-16 06:45:00,211.84,211.88,211.75,211.77,1936
2015-07-16 06:46:00,211.77,211.83,211.76,211.79,1676
2015-07-16 06:47:00,211.78,211.84,211.77,211.81,3175
2015-07-16 06:48:00,211.82,211.93,211.81,211.88,7149
2015-07-16 06:49:00,211.89,211.91,211.85,211.89,2163
2015-07-16 06:50:00,211.88,212.01,211.88,212,7988
2015-07-16 06:51:00,212,212,211.93,211.96,2509
2015-07-16 06:52:00,211.96,211.96,211.87,211.9,3474
2015-07-16 06:53:00,211.89,211.91,211.84,211.87,2130
2015-07-16 06:54:00,211.88,211.89,211.85,211.89,2442
2015-07-16 06:55:00,211.89,211.92,211.84,211.84,1870
2015-07-16 06:56:00,211.84,211.87,211.83,211.85,1962
2015-07-16 06:57:00,211.85,211.86,211.83,211.85,1604
2015-07-16 06:58:00,211.84,211.87,211.84,211.86,801
2015-07-16 06:59:00,211.86,211.9,211.85,211.86,1666
2015-07-16 07:00:00,211.85,211.96,211.81,211.89,3670
2015-07-16 07:01:00,211.89,211.9,211.79,211.81,3474
2015-07-16 07:02:00,211.82,211.9,211.79,211.85,3338
2015-07-16 07:03:00,211.86,211.87,211.82,211.85,1513
2015-07-16 07:04:00,211.86,211.86,211.8,211.83,2837
2015-07-16 07:05:00,211.82,211.84,211.78,211.78,1457
2015-07-16 07:06:00,211.8,211.89,211.78,211.78,3156
2015-07-16 07:07:00,211.78,211.79,211.71,211.75,5176
2015-07-16 07:08:00,211.74,211.79,211.72,211.76,2228
2015-07-16 07:09:00,211.76,211.81,211.76,211.8,1965
2015-07-16 07:10:00,211.79,211.83,211.78,211.82,925
2015-07-16 07:11:00,211.81,211.85,211.78,211.79,1711
2015-07-16 07:12:00,211.78,211.81,211.74,211.8,2241
2015-07-16 07:13:00,211.81,211.87,211.8,211.83,2253
2015-07-16 07:14:00,211.83,211.84,211.58,211.61,4811
2015-07-16 07:15:00,211.62,211.7,211.61,211.66,3310
2015-07-16 07:16:00,211.67,211.71,211.63,211.65,1890
2015-07-16 07:17:00,211.65,211.66,211.63,211.66,1232
2015-07-16 07:18:00,211.66,211.74,211.65,211.72,1832
2015-07-16 07:19:00,211.72,211.75,211.68,211.73,1763
2015-07-16 07:20:00,211.74,211.75,211.71,211.72,1470
2015-07-16 07:21:00,211.72,211.78,211.71,211.78,1770
2015-07-16 07:22:00,211.78,211.84,211.78,211.82,1868
2015-07-16 07:23:00,211.81,211.84,211.79,211.82,1373
2015-07-16 07:24:00,211.81,211.87,211.8,211.84,1576
2015-07-16 07:25:00,211.83,211.89,211.8,211.84,2316
2015-07-16 07:26:00,211.84,211.85,211.78,211.8,1036
2015-07-16 07:27:00,211.8,211.82,211.78,211.79,808
2015-07-16 07:28:00,211.79,211.87,211.78,211.86,1600
2015-07-16 07:29:00,211.85,211.86,211.79,211.81,928
2015-07-16 07:30:00,211.81,211.84,211.8,211.82,1847
2015-07-16 07:31:00,211.83,211.85,211.81,211.82,980
2015-07-16 07:32:00,211.81,211.82,211.78,211.79,2349
2015-07-16 07:33:00,211.78,211.8,211.75,211.77,797
2015-07-16 07:34:00,211.77,211.8,211.76,211.8,1010
2015-07-16 07:35:00,211.79,211.8,211.75,211.76,1097
2015-07-16 07:36:00,211.77,211.77,211.73,211.77,1211
2015-07-16 07:37:00,211.77,211.85,211.77,211.85,2065
2015-07-16 07:38:00,211.85,211.85,211.78,211.78,1489
2015-07-16 07:39:00,211.8,211.81,211.76,211.77,1540
2015-07-16 07:40:00,211.77,211.8,211.73,211.74,583
2015-07-16 07:41:00,211.74,211.75,211.65,211.68,2167
2015-07-16 07:42:00,211.68,211.71,211.66,211.66,1512
2015-07-16 07:43:00,211.67,211.7,211.64,211.7,674
2015-07-16 07:44:00,211.7,211.7,211.67,211.67,673
2015-07-16 07:45:00,211.68,211.73,211.66,211.7,1799
2015-07-16 07:46:00,211.69,211.74,211.68,211.71,1253
2015-07-16 07:47:00,211.71,211.73,211.69,211.73,1293
2015-07-16 07:48:00,211.73,211.74,211.65,211.69,2322
2015-07-16 07:49:00,211.7,211.73,211.69,211.72,852
2015-07-16 07:50:00,211.73,211.81,211.72,211.8,1943
2015-07-16 07:51:00,211.8,211.83,211.77,211.82,1095
2015-07-16 07:52:00,211.82,211.86,211.81,211.83,1320
2015-07-16 07:53:00,211.82,211.85,211.79,211.84,1910
2015-07-16 07:54:00,211.83,211.85,211.82,211.84,907
2015-07-16 07:55:00,211.84,211.9,211.83,211.88,1787
2015-07-16 07:56:00,211.88,211.9,211.85,211.88,1304
2015-07-16 07:57:00,211.87,211.9,211.86,211.88,543
2015-07-16 07:58:00,211.89,211.92,211.87,211.91,1308
2015-07-16 07:59:00,211.91,211.93,211.88,211.89,723
2015-07-16 08:00:00,211.88,211.94,211.88,211.92,1346
2015-07-16 08:01:00,211.92,211.95,211.91,211.94,2150
2015-07-16 08:02:00,211.93,211.95,211.92,211.93,3226
2015-07-16 08:03:00,211.93,211.95,211.91,211.93,1204
2015-07-16 08:04:00,211.93,211.93,211.91,211.91,1246
2015-07-16 08:05:00,211.92,211.92,211.88,211.88,795
2015-07-16 08:06:00,211.89,211.9,211.86,211.87,1718
2015-07-16 08:07:00,211.87,211.89,211.85,211.85,1373
2015-07-16 08:08:00,211.86,211.88,211.85,211.86,719
2015-07-16 08:09:00,211.86,211.86,211.83,211.84,1071
2015-07-16 08:10:00,211.84,211.85,211.83,211.84,1149
2015-07-16 08:11:00,211.83,211.84,211.79,211.81,2683
2015-07-16 08:12:00,211.81,211.83,211.8,211.81,905
2015-07-16 08:13:00,211.82,211.84,211.81,211.83,606
2015-07-16 08:14:00,211.83,211.83,211.8,211.82,835
2015-07-16 08:15:00,211.83,211.85,211.81,211.81,1768
2015-07-16 08:16:00,211.83,211.83,211.76,211.77,1128
2015-07-16 08:17:00,211.77,211.81,211.77,211.79,589
2015-07-16 08:18:00,211.79,211.81,211.75,211.8,2139
2015-07-16 08:19:00,211.8,211.81,211.78,211.8,823
2015-07-16 08:20:00,211.79,211.83,211.77,211.81,848
2015-07-16 08:21:00,211.82,211.84,211.82,211.82,523
2015-07-16 08:22:00,211.83,211.84,211.81,211.83,661
2015-07-16 08:23:00,211.83,211.83,211.79,211.81,628
2015-07-16 08:24:00,211.81,211.81,211.77,211.78,591
2015-07-16 08:25:00,211.78,211.84,211.78,211.81,1116
2015-07-16 08:26:00,211.82,211.92,211.82,211.89,1933
2015-07-16 08:27:00,211.89,211.92,211.88,211.89,834
2015-07-16 08:28:00,211.89,211.92,211.88,211.89,1352
2015-07-16 08:29:00,211.9,211.92,211.88,211.91,2528
2015-07-16 08:30:00,211.9,211.95,211.89,211.93,2448
2015-07-16 08:31:00,211.93,211.95,211.91,211.93,2762
2015-07-16 08:32:00,211.93,211.98,211.93,211.95,1615
2015-07-16 08:33:00,211.96,211.99,211.95,211.98,2521
2015-07-16 08:34:00,211.99,212.01,211.96,211.98,3634
2015-07-16 08:35:00,211.98,212,211.97,211.98,2127
2015-07-16 08:36:00,211.98,212,211.96,211.97,794
2015-07-16 08:37:00,211.97,211.97,211.94,211.95,1081
2015-07-16 08:38:00,211.96,211.98,211.96,211.98,552
2015-07-16 08:39:00,211.98,212.06,211.96,212.05,4140
2015-07-16 08:40:00,212.06,212.09,212.02,212.08,3359
2015-07-16 08:41:00,212.08,212.1,212.06,212.07,2014
2015-07-16 08:42:00,212.08,212.1,212.06,212.07,1874
2015-07-16 08:43:00,212.08,212.09,212.01,212.02,1550
2015-07-16 08:44:00,212.01,212.08,212.01,212.07,1261
2015-07-16 08:45:00,212.07,212.1,212.06,212.06,2152
2015-07-16 08:46:00,212.06,212.1,212.04,212.09,1363
2015-07-16 08:47:00,212.09,212.11,212.07,212.09,1572
2015-07-16 08:48:00,212.09,212.09,212.07,212.09,916
2015-07-16 08:49:00,212.09,212.09,212.07,212.08,913
2015-07-16 08:50:00,212.09,212.09,212.07,212.08,1117
2015-07-16 08:51:00,212.07,212.08,212.02,212.06,3020
2015-07-16 08:52:00,212.05,212.06,212.02,212.03,1371
2015-07-16 08:53:00,212.03,212.03,211.98,212,1550
2015-07-16 08:54:00,212,212.01,211.97,212,667
2015-07-16 08:55:00,212.01,212.05,211.98,212.03,1637
2015-07-16 08:56:00,212.03,212.04,211.99,211.99,867
2015-07-16 08:57:00,212,212.01,211.98,212,616
2015-07-16 08:58:00,212.01,212.01,211.97,211.97,904
2015-07-16 08:59:00,211.98,211.98,211.96,211.97,1396
2015-07-16 09:00:00,211.98,211.99,211.96,211.98,1102
2015-07-16 09:01:00,211.99,211.99,211.96,211.97,1448
2015-07-16 09:02:00,211.97,211.97,211.95,211.96,1647
2015-07-16 09:03:00,211.97,211.97,211.96,211.97,1492
2015-07-16 09:04:00,211.97,212,211.96,212,1077
2015-07-16 09:05:00,212,212,211.94,211.96,1202
2015-07-16 09:06:00,211.96,212,211.95,211.97,419
2015-07-16 09:07:00,211.98,211.99,211.97,211.98,211
2015-07-16 09:08:00,211.98,212.01,211.97,212,642
2015-07-16 09:09:00,212.01,212.01,211.96,211.97,1203
2015-07-16 09:10:00,211.96,212.01,211.96,211.99,591
2015-07-16 09:11:00,211.99,212,211.97,212,782
2015-07-16 09:12:00,212,212.02,211.99,212.02,576
2015-07-16 09:13:00,212.02,212.03,212,212.01,1203
2015-07-16 09:14:00,212.02,212.05,212,212.05,1193
2015-07-16 09:15:00,212.05,212.06,212.01,212.02,863
2015-07-16 09:16:00,212.02,212.06,212.01,212.03,1069
2015-07-16 09:17:00,212.02,212.04,212.01,212.04,297
2015-07-16 09:18:00,212.03,212.06,212.03,212.04,894
2015-07-16 09:19:00,212.04,212.06,212.02,212.06,2339
2015-07-16 09:20:00,212.06,212.08,212.05,212.06,792
2015-07-16 09:21:00,212.06,212.14,212.06,212.12,1638
2015-07-16 09:22:00,212.12,212.16,212.11,212.13,3182
2015-07-16 09:23:00,212.13,212.13,212.08,212.09,905
2015-07-16 09:24:00,212.09,212.1,212.06,212.06,1408
2015-07-16 09:25:00,212.06,212.09,212.06,212.09,354
2015-07-16 09:26:00,212.08,212.12,212.06,212.11,1245
2015-07-16 09:27:00,212.12,212.12,212.05,212.07,991
2015-07-16 09:28:00,212.07,212.07,212.03,212.04,574
2015-07-16 09:29:00,212.04,212.07,212.02,212.06,1316
2015-07-16 09:30:00,212.06,212.1,212.06,212.07,1347
2015-07-16 09:31:00,212.06,212.09,212.06,212.07,518
2015-07-16 09:32:00,212.08,212.08,212.06,212.07,830
2015-07-16 09:33:00,212.08,212.08,212.05,212.06,1080
2015-07-16 09:34:00,212.07,212.09,212.05,212.07,678
2015-07-16 09:35:00,212.06,212.12,212.06,212.12,821
2015-07-16 09:36:00,212.12,212.12,212.06,212.06,1064
2015-07-16 09:37:00,212.06,212.07,212.05,212.06,965
2015-07-16 09:38:00,212.07,212.07,212.04,212.07,747
2015-07-16 09:39:00,212.07,212.1,212.04,212.09,1376
2015-07-16 09:40:00,212.09,212.11,212.08,212.08,544
2015-07-16 09:41:00,212.09,212.12,212.06,212.08,837
2015-07-16 09:42:00,212.08,212.1,212.06,212.1,1223
2015-07-16 09:43:00,212.1,212.12,212.08,212.09,1573
2015-07-16 09:44:00,212.08,212.08,212.06,212.06,1142
2015-07-16 09:45:00,212.07,212.08,212.06,212.08,427
2015-07-16 09:46:00,212.07,212.08,212.04,212.06,925
2015-07-16 09:47:00,212.06,212.07,212.05,212.06,421
2015-07-16 09:48:00,212.06,212.07,212.05,212.06,733
2015-07-16 09:49:00,212.06,212.07,212.06,212.06,523
2015-07-16 09:50:00,212.06,212.07,211.96,211.98,3618
2015-07-16 09:51:00,211.98,212.02,211.96,211.98,1644
2015-07-16 09:52:00,211.99,212,211.97,211.97,955
2015-07-16 09:53:00,211.97,211.98,211.93,211.93,1274
2015-07-16 09:54:00,211.94,211.97,211.93,211.94,2060
2015-07-16 09:55:00,211.94,211.95,211.91,211.94,1148
2015-07-16 09:56:00,211.94,211.97,211.94,211.96,891
2015-07-16 09:57:00,211.96,211.97,211.88,211.89,1580
2015-07-16 09:58:00,211.9,211.92,211.88,211.89,1052
2015-07-16 09:59:00,211.89,211.93,211.89,211.9,1252
2015-07-16 10:00:00,211.91,211.92,211.85,211.87,3062
2015-07-16 10:01:00,211.88,211.97,211.87,211.96,2388
2015-07-16 10:02:00,211.96,211.98,211.94,211.94,1324
2015-07-16 10:03:00,211.95,211.95,211.87,211.93,1093
2015-07-16 10:04:00,211.92,211.95,211.92,211.94,471
2015-07-16 10:05:00,211.94,211.98,211.93,211.96,1037
2015-07-16 10:06:00,211.95,211.98,211.94,211.96,795
2015-07-16 10:07:00,211.97,211.97,211.94,211.94,884
2015-07-16 10:08:00,211.94,211.95,211.91,211.93,509
2015-07-16 10:09:00,211.93,211.94,211.87,211.88,1125
2015-07-16 10:10:00,211.88,211.94,211.87,211.93,867
2015-07-16 10:11:00,211.93,211.96,211.93,211.96,422
2015-07-16 10:12:00,211.95,211.95,211.93,211.95,548
2015-07-16 10:13:00,211.94,211.96,211.93,211.94,547
2015-07-16 10:14:00,211.95,211.97,211.94,211.97,881
2015-07-16 10:15:00,211.96,211.97,211.94,211.95,1427
2015-07-16 10:16:00,211.96,211.97,211.94,211.95,1251
2015-07-16 10:17:00,211.95,211.95,211.91,211.92,850
2015-07-16 10:18:00,211.93,211.93,211.88,211.89,652
2015-07-16 10:19:00,211.89,211.89,211.83,211.86,2166
2015-07-16 10:20:00,211.86,211.87,211.81,211.83,2780
2015-07-16 10:21:00,211.82,211.88,211.82,211.85,1284
2015-07-16 10:22:00,211.85,211.87,211.84,211.85,770
2015-07-16 10:23:00,211.85,211.87,211.82,211.85,701
2015-07-16 10:24:00,211.85,211.9,211.84,211.9,874
2015-07-16 10:25:00,211.9,211.96,211.89,211.91,3686
2015-07-16 10:26:00,211.91,211.95,211.89,211.94,587
2015-07-16 10:27:00,211.94,212,211.92,212,2002
2015-07-16 10:28:00,212,212,211.97,211.97,685
2015-07-16 10:29:00,211.97,211.99,211.95,211.96,258
2015-07-16 10:30:00,211.96,211.99,211.96,211.97,336
2015-07-16 10:31:00,211.96,211.97,211.93,211.95,967
2015-07-16 10:32:00,211.95,212,211.94,211.98,961
2015-07-16 10:33:00,211.98,211.99,211.96,211.98,736
2015-07-16 10:34:00,211.98,211.99,211.94,211.96,379
2015-07-16 10:35:00,211.96,211.97,211.95,211.96,701
2015-07-16 10:36:00,211.96,211.97,211.89,211.91,1506
2015-07-16 10:37:00,211.9,211.93,211.89,211.93,416
2015-07-16 10:38:00,211.93,211.96,211.92,211.95,1001
2015-07-16 10:39:00,211.95,211.96,211.94,211.96,163
2015-07-16 10:40:00,211.96,211.96,211.94,211.96,492
2015-07-16 10:41:00,211.95,211.96,211.94,211.96,259
2015-07-16 10:42:00,211.96,211.97,211.94,211.96,660
2015-07-16 10:43:00,211.96,211.97,211.93,211.95,610
2015-07-16 10:44:00,211.95,211.95,211.92,211.95,1182
2015-07-16 10:45:00,211.95,211.96,211.93,211.94,1305
2015-07-16 10:46:00,211.94,211.97,211.91,211.97,674
2015-07-16 10:47:00,211.97,212,211.96,211.96,1057
2015-07-16 10:48:00,211.97,212.04,211.97,212.02,2183
2015-07-16 10:49:00,212.02,212.03,212,212.01,266
2015-07-16 10:50:00,212.01,212.01,211.96,211.99,1541
2015-07-16 10:51:00,211.99,212,211.96,211.98,1053
2015-07-16 10:52:00,211.99,211.99,211.96,211.98,317
2015-07-16 10:53:00,211.98,211.98,211.92,211.93,924
2015-07-16 10:54:00,211.93,211.95,211.9,211.95,561
2015-07-16 10:55:00,211.94,211.97,211.93,211.94,733
2015-07-16 10:56:00,211.94,211.94,211.91,211.92,821
2015-07-16 10:57:00,211.92,211.95,211.86,211.86,2808
2015-07-16 10:58:00,211.86,211.88,211.83,211.88,1423
2015-07-16 10:59:00,211.88,211.88,211.84,211.86,479
2015-07-16 11:00:00,211.86,211.86,211.83,211.85,1988
2015-07-16 11:01:00,211.85,211.89,211.85,211.88,622
2015-07-16 11:02:00,211.88,211.94,211.86,211.93,1317
2015-07-16 11:03:00,211.92,211.93,211.9,211.91,868
2015-07-16 11:04:00,211.91,211.92,211.9,211.91,532
2015-07-16 11:05:00,211.9,211.96,211.9,211.95,1665
2015-07-16 11:06:00,211.94,211.95,211.93,211.95,366
2015-07-16 11:07:00,211.95,211.97,211.94,211.95,1098
2015-07-16 11:08:00,211.95,211.96,211.94,211.95,386
2015-07-16 11:09:00,211.95,211.96,211.94,211.96,764
2015-07-16 11:10:00,211.96,211.96,211.92,211.93,372
2015-07-16 11:11:00,211.93,211.94,211.9,211.92,856
2015-07-16 11:12:00,211.92,211.93,211.89,211.93,545
2015-07-16 11:13:00,211.93,211.94,211.91,211.92,1541
2015-07-16 11:14:00,211.92,211.94,211.91,211.92,1890
2015-07-16 11:15:00,211.92,211.97,211.91,211.96,1477
2015-07-16 11:16:00,211.95,211.97,211.89,211.91,555
2015-07-16 11:17:00,211.9,211.92,211.9,211.91,642
2015-07-16 11:18:00,211.9,211.96,211.9,211.94,692
2015-07-16 11:19:00,211.94,211.96,211.91,211.93,404
2015-07-16 11:20:00,211.93,211.97,211.92,211.96,1107
2015-07-16 11:21:00,211.96,211.97,211.95,211.97,456
2015-07-16 11:22:00,211.97,211.97,211.95,211.96,880
2015-07-16 11:23:00,211.96,211.97,211.95,211.96,219
2015-07-16 11:24:00,211.96,211.97,211.93,211.93,909
2015-07-16 11:25:00,211.92,211.96,211.92,211.95,445
2015-07-16 11:26:00,211.96,211.97,211.95,211.97,1206
2015-07-16 11:27:00,211.97,211.99,211.96,211.99,1989
2015-07-16 11:28:00,211.98,211.99,211.95,211.95,838
2015-07-16 11:29:00,211.95,211.97,211.95,211.96,664
2015-07-16 11:30:00,211.96,211.97,211.91,211.96,1822
2015-07-16 11:31:00,211.95,212.09,211.95,212.05,3305
2015-07-16 11:32:00,212.05,212.11,212.03,212.09,3048
2015-07-16 11:33:00,212.09,212.09,212.06,212.08,693
2015-07-16 11:34:00,212.08,212.08,212.05,212.07,1488
2015-07-16 11:35:00,212.08,212.1,212.04,212.05,1597
2015-07-16 11:36:00,212.04,212.08,212.04,212.07,1603
2015-07-16 11:37:00,212.07,212.09,212.07,212.09,628
2015-07-16 11:38:00,212.09,212.09,212.04,212.04,877
2015-07-16 11:39:00,212.05,212.1,212.04,212.1,943
2015-07-16 11:40:00,212.1,212.11,212.07,212.09,1150
